OMP_008_0223_1		2	48.14475491333	15.13905785833	281.761
OMP_008_0223_1		2257	48.14531993333	15.13792028833	287.967
OMP_008_0223_2		2	48.14475491333	15.13905785833	281.761
OMP_008_0223_2		2257	48.14531993333	15.13792028833	287.967
OMP_008_0224_1		3	48.14531797000	15.13791514000	287.994
OMP_008_0224_1		2257	48.14475062167	15.13904909333	281.807
OMP_008_0224_2		3	48.14531797000	15.13791514000	287.994
OMP_008_0224_2		2257	48.14475062167	15.13904909333	281.807
OMP_008_0225_1		2	48.14474795667	15.13903996500	281.854
OMP_008_0225_1		2242	48.14531357500	15.13791192000	288.042
OMP_008_0225_2		2	48.14474795667	15.13903996500	281.854
OMP_008_0225_2		2242	48.14531357500	15.13791192000	288.042
OMP_008_0226_1		2	48.14531114333	15.13790714000	288.068
OMP_008_0226_1		2250	48.14474676167	15.13904063667	281.851
OMP_008_0226_2		2	48.14531114333	15.13790714000	288.068
OMP_008_0226_2		2250	48.14474676167	15.13904063667	281.851
OMP_008_0227_1		11	48.14474627833	15.13902695000	281.902
OMP_008_0227_1		2231	48.14530677500	15.13791049500	288.002
OMP_008_0227_2		11	48.14474627833	15.13902695000	281.902
OMP_008_0227_2		2231	48.14530677500	15.13791049500	288.002
OMP_008_0228_1		2	48.14530514167	15.13790024000	288.092
OMP_008_0228_1		2268	48.14473722500	15.13904436667	281.819
OMP_008_0228_2		2	48.14530514167	15.13790024000	288.092
OMP_008_0228_2		2268	48.14473722500	15.13904436667	281.819
OMP_008_0229_1		2	48.14473350000	15.13903664500	281.831
OMP_008_0229_1		2257	48.14529900333	15.13790014333	288.037
OMP_008_0229_2		2	48.14473350000	15.13903664500	281.831
OMP_008_0229_2		2257	48.14529900333	15.13790014333	288.037
OMP_008_0230_1		2	48.14529706167	15.13789125000	288.093
OMP_008_0230_1		2267	48.14472923667	15.13903375333	281.819
OMP_008_0230_2		2	48.14529706167	15.13789125000	288.093
OMP_008_0230_2		2267	48.14472923667	15.13903375333	281.819
OMP_008_0231_1		2	48.14474813167	15.13904409500	281.789
OMP_008_0231_1		2247	48.14531198167	15.13791211167	288.041
OMP_008_0231_2		2	48.14474813167	15.13904409500	281.789
OMP_008_0231_2		2247	48.14531198167	15.13791211167	288.041
OMP_008_0232_1		2	48.14532026833	15.13792066667	288.017
OMP_008_0232_1		58	48.14530153167	15.13790019000	288.064
OMP_008_0232_2		2	48.14532026833	15.13792066667	288.017
OMP_008_0232_2		58	48.14530153167	15.13790019000	288.064
OMP_008_0233_1		4	48.14529508500	15.13790196000	288.032
OMP_008_0233_1		70	48.14531717500	15.13792523667	287.967
OMP_008_0233_2		4	48.14529508500	15.13790196000	288.032
OMP_008_0233_2		70	48.14531717500	15.13792523667	287.967
OMP_008_0234_1		2	48.14531899167	15.13793308833	287.937
OMP_008_0234_1		76	48.14529336667	15.13790641833	288.012
OMP_008_0234_2		2	48.14531899167	15.13793308833	287.937
OMP_008_0234_2		76	48.14529336667	15.13790641833	288.012
OMP_008_0235_1		3	48.14528966167	15.13791184667	287.992
OMP_008_0235_1		71	48.14531193500	15.13793592833	287.897
OMP_008_0235_2		3	48.14528966167	15.13791184667	287.992
OMP_008_0235_2		71	48.14531193500	15.13793592833	287.897
OMP_008_0236_1		2	48.14531296500	15.13794385333	287.868
OMP_008_0236_1		75	48.14528767667	15.13791682500	287.960
OMP_008_0236_2		2	48.14531296500	15.13794385333	287.868
OMP_008_0236_2		75	48.14528767667	15.13791682500	287.960
OMP_008_0237_1		2	48.14528444667	15.13792227833	287.927
OMP_008_0237_1		71	48.14530772333	15.13794730500	287.842
OMP_008_0237_2		2	48.14528444667	15.13792227833	287.927
OMP_008_0237_2		71	48.14530772333	15.13794730500	287.842
OMP_008_0238_1		2	48.14530903000	15.13795340167	287.834
OMP_008_0238_1		65	48.14528771833	15.13793112500	287.880
OMP_008_0238_2		2	48.14530903000	15.13795340167	287.834
OMP_008_0238_2		65	48.14528771833	15.13793112500	287.880
OMP_008_0239_1		4	48.14528009667	15.13793333833	287.853
OMP_008_0239_1		70	48.14530212833	15.13795681333	287.777
OMP_008_0239_2		4	48.14528009667	15.13793333833	287.853
OMP_008_0239_2		70	48.14530212833	15.13795681333	287.777
OMP_008_0240_1		4	48.14530408000	15.13796397000	287.758
OMP_008_0240_1		72	48.14528138000	15.13793792333	287.841
OMP_008_0240_2		4	48.14530408000	15.13796397000	287.758
OMP_008_0240_2		72	48.14528138000	15.13793792333	287.841
OMP_008_0241_1		2	48.14527541333	15.13794080000	287.823
OMP_008_0241_1		75	48.14529976833	15.13796651167	287.724
OMP_008_0241_2		2	48.14527541333	15.13794080000	287.823
OMP_008_0241_2		75	48.14529976833	15.13796651167	287.724
OMP_008_0242_1		8	48.14529893333	15.13797164333	287.720
OMP_008_0242_1		72	48.14527652167	15.13794660333	287.807
OMP_008_0242_2		8	48.14529893333	15.13797164333	287.720
OMP_008_0242_2		72	48.14527652167	15.13794660333	287.807
OMP_008_0243_1		2	48.14527220333	15.13795220500	287.816
OMP_008_0243_1		73	48.14529724667	15.13797763667	287.793
OMP_008_0243_2		2	48.14527220333	15.13795220500	287.816
OMP_008_0243_2		73	48.14529724667	15.13797763667	287.793
OMP_008_0244_1		2	48.14529496833	15.13798268000	287.681
OMP_008_0244_1		67	48.14527381333	15.13795937333	287.750
OMP_008_0244_2		2	48.14529496833	15.13798268000	287.681
OMP_008_0244_2		67	48.14527381333	15.13795937333	287.750
OMP_008_0245_1		2	48.14526537167	15.13796023000	287.734
OMP_008_0245_1		74	48.14528967167	15.13798538500	287.633
OMP_008_0245_2		2	48.14526537167	15.13796023000	287.734
OMP_008_0245_2		74	48.14528967167	15.13798538500	287.633
OMP_008_0246_1		2	48.14528976667	15.13799275500	287.605
OMP_008_0246_1		75	48.14526453667	15.13796623333	287.701
OMP_008_0246_2		2	48.14528976667	15.13799275500	287.605
OMP_008_0246_2		75	48.14526453667	15.13796623333	287.701
OMP_008_0247_1		11	48.14526273167	15.13797286167	287.650
OMP_008_0247_1		62	48.14528147167	15.13799229667	287.585
OMP_008_0247_2		11	48.14526273167	15.13797286167	287.650
OMP_008_0247_2		62	48.14528147167	15.13799229667	287.585
OMP_008_0248_1		2	48.14528583500	15.13800178500	287.541
OMP_008_0248_1		72	48.14526320833	15.13797673000	287.630
OMP_008_0248_2		2	48.14528583500	15.13800178500	287.541
OMP_008_0248_2		72	48.14526320833	15.13797673000	287.630
OMP_008_0249_1		9	48.14525846667	15.13797655833	287.612
OMP_008_0249_1		71	48.14527936333	15.13800036333	287.514
OMP_008_0249_2		9	48.14525846667	15.13797655833	287.612
OMP_008_0249_2		71	48.14527936333	15.13800036333	287.514
OMP_008_0250_1		2	48.14528187167	15.13801059833	287.458
OMP_008_0250_1		77	48.14525681167	15.13798415167	287.553
OMP_008_0250_2		2	48.14528187167	15.13801059833	287.458
OMP_008_0250_2		77	48.14525681167	15.13798415167	287.553
OMP_008_0251_1		6	48.14525126333	15.13798863333	287.530
OMP_008_0251_1		79	48.14527725500	15.13801657333	287.450
OMP_008_0251_2		6	48.14525126333	15.13798863333	287.530
OMP_008_0251_2		79	48.14527725500	15.13801657333	287.450
OMP_008_0252_1		3	48.14527556500	15.13802265667	287.425
OMP_008_0252_1		75	48.14525068833	15.13799675333	287.511
OMP_008_0252_2		3	48.14527556500	15.13802265667	287.425
OMP_008_0252_2		75	48.14525068833	15.13799675333	287.511
OMP_008_0253_1		6	48.14524674333	15.13800176000	287.471
OMP_008_0253_1		70	48.14526790000	15.13802416667	287.395
OMP_008_0253_2		6	48.14524674333	15.13800176000	287.471
OMP_008_0253_2		70	48.14526790000	15.13802416667	287.395
OMP_008_0254_1		2	48.14527014333	15.13803424833	287.360
OMP_008_0254_1		71	48.14524748167	15.13801029333	287.445
OMP_008_0254_2		2	48.14527014333	15.13803424833	287.360
OMP_008_0254_2		71	48.14524748167	15.13801029333	287.445
OMP_008_0255_1		5	48.14524047833	15.13801054167	287.417
OMP_008_0255_1		85	48.14526884500	15.13804027333	287.343
OMP_008_0255_2		5	48.14524047833	15.13801054167	287.417
OMP_008_0255_2		85	48.14526884500	15.13804027333	287.343
OMP_008_0256_1		2	48.14526706000	15.13804643167	287.304
OMP_008_0256_1		84	48.14523915500	15.13801671000	287.409
OMP_008_0256_2		2	48.14526706000	15.13804643167	287.304
OMP_008_0256_2		84	48.14523915500	15.13801671000	287.409
OMP_008_0257_1		2	48.14523841500	15.13801819500	287.381
OMP_008_0257_1		76	48.14526353500	15.13804537167	287.295
OMP_008_0257_2		2	48.14523841500	15.13801819500	287.381
OMP_008_0257_2		76	48.14526353500	15.13804537167	287.295
OMP_008_0258_1		2	48.14526147000	15.13805158000	287.271
OMP_008_0258_1		79	48.14523568333	15.13802357833	287.371
OMP_008_0258_2		2	48.14526147000	15.13805158000	287.271
OMP_008_0258_2		79	48.14523568333	15.13802357833	287.371
OMP_008_0259_1		6	48.14523127167	15.13802864667	287.326
OMP_008_0259_1		75	48.14525597167	15.13805341000	287.253
OMP_008_0259_2		6	48.14523127167	15.13802864667	287.326
OMP_008_0259_2		75	48.14525597167	15.13805341000	287.253
OMP_008_0260_1		2	48.14525711833	15.13806223833	287.121
OMP_008_0260_1		74	48.14523330833	15.13803664333	287.198
OMP_008_0260_2		2	48.14525711833	15.13806223833	287.121
OMP_008_0260_2		74	48.14523330833	15.13803664333	287.198
OMP_008_0261_1		13	48.14522998000	15.13804103667	287.210
OMP_008_0261_1		76	48.14525045667	15.13806390833	287.100
OMP_008_0261_2		13	48.14522998000	15.13804103667	287.210
OMP_008_0261_2		76	48.14525045667	15.13806390833	287.100
OMP_008_0262_1		11	48.14525089833	15.13807165500	287.093
OMP_008_0262_1		81	48.14522765833	15.13804586000	287.190
OMP_008_0262_2		11	48.14525089833	15.13807165500	287.093
OMP_008_0262_2		81	48.14522765833	15.13804586000	287.190
OMP_008_0263_1		5	48.14522058500	15.13804572500	287.189
OMP_008_0263_1		75	48.14524470333	15.13807210000	287.109
OMP_008_0263_2		5	48.14522058500	15.13804572500	287.189
OMP_008_0263_2		75	48.14524470333	15.13807210000	287.109
OMP_008_0264_1		2	48.14524819333	15.13808366167	287.071
OMP_008_0264_1		87	48.14521944833	15.13805241500	287.187
OMP_008_0264_2		2	48.14524819333	15.13808366167	287.071
OMP_008_0264_2		87	48.14521944833	15.13805241500	287.187
OMP_008_0265_1		9	48.14521774000	15.13805923167	287.164
OMP_008_0265_1		78	48.14524083333	15.13808461667	287.093
OMP_008_0265_2		9	48.14521774000	15.13805923167	287.164
OMP_008_0265_2		78	48.14524083333	15.13808461667	287.093
OMP_008_0266_1		2	48.14524241667	15.13809514167	287.055
OMP_008_0266_1		73	48.14521808000	15.13806929667	287.141
OMP_008_0266_2		2	48.14524241667	15.13809514167	287.055
OMP_008_0266_2		73	48.14521808000	15.13806929667	287.141
OMP_008_0267_1		7	48.14521118500	15.13806988667	287.118
OMP_008_0267_1		79	48.14523606000	15.13809688333	287.030
OMP_008_0267_2		7	48.14521118500	15.13806988667	287.118
OMP_008_0267_2		79	48.14523606000	15.13809688333	287.030
OMP_008_0268_1		6	48.14523708000	15.13810727000	286.984
OMP_008_0268_1		82	48.14521065833	15.13807863667	287.077
OMP_008_0268_2		6	48.14523708000	15.13810727000	286.984
OMP_008_0268_2		82	48.14521065833	15.13807863667	287.077
OMP_008_0269_1		2	48.14520298667	15.13807796167	287.054
OMP_008_0269_1		92	48.14523339167	15.13811069333	286.947
OMP_008_0269_2		2	48.14520298667	15.13807796167	287.054
OMP_008_0269_2		92	48.14523339167	15.13811069333	286.947
OMP_008_0270_1		7	48.14523239667	15.13811766167	286.923
OMP_008_0270_1		89	48.14520427167	15.13808633333	287.036
OMP_008_0270_2		7	48.14523239667	15.13811766167	286.923
OMP_008_0270_2		89	48.14520427167	15.13808633333	287.036
OMP_008_0271_1		10	48.14520333000	15.13809283167	287.011
OMP_008_0271_1		85	48.14522849500	15.13812058000	286.894
OMP_008_0271_2		10	48.14520333000	15.13809283167	287.011
OMP_008_0271_2		85	48.14522849500	15.13812058000	286.894
OMP_008_0272_1		1	48.14522892833	15.13812503333	286.882
OMP_008_0272_1		84	48.14520102000	15.13809410833	286.988
OMP_008_0272_2		1	48.14522892833	15.13812503333	286.882
OMP_008_0272_2		84	48.14520102000	15.13809410833	286.988
OMP_008_0273_1		4	48.14519616833	15.13809995667	286.943
OMP_008_0273_1		70	48.14521764000	15.13812252667	286.869
OMP_008_0273_2		4	48.14519616833	15.13809995667	286.943
OMP_008_0273_2		70	48.14521764000	15.13812252667	286.869
OMP_008_0274_1		1	48.14522364167	15.13813645667	286.828
OMP_008_0274_1		87	48.14519554833	15.13810469167	286.950
OMP_008_0274_2		1	48.14522364167	15.13813645667	286.828
OMP_008_0274_2		87	48.14519554833	15.13810469167	286.950
OMP_008_0275_1		9	48.14519169000	15.13811026333	286.894
OMP_008_0275_1		90	48.14521934167	15.13814007667	286.780
OMP_008_0275_2		9	48.14519169000	15.13811026333	286.894
